gene,ps,mrca_name
RPL23,1,Cellular Organisms: 3.6 BYA
DNAJB6,1,Cellular Organisms: 3.6 BYA
LCK,1,Cellular Organisms: 3.6 BYA
MTO1,1,Cellular Organisms: 3.6 BYA
PPP1R12B,1,Cellular Organisms: 3.6 BYA
P4HB,1,Cellular Organisms: 3.6 BYA
SLC13A4,1,Cellular Organisms: 3.6 BYA
TBK1,1,Cellular Organisms: 3.6 BYA
MPP2,1,Cellular Organisms: 3.6 BYA
PDXDC1,1,Cellular Organisms: 3.6 BYA
SIRT1,1,Cellular Organisms: 3.6 BYA
TBK1,1,Cellular Organisms: 3.6 BYA
SLC12A1,1,Cellular Organisms: 3.6 BYA
APRT,1,Cellular Organisms: 3.6 BYA
DYRK1A,1,Cellular Organisms: 3.6 BYA
GARS1,1,Cellular Organisms: 3.6 BYA
HSD17B10,1,Cellular Organisms: 3.6 BYA
PEX5,1,Cellular Organisms: 3.6 BYA
SLC5A12,1,Cellular Organisms: 3.6 BYA
CES5A,1,Cellular Organisms: 3.6 BYA
MTO1,1,Cellular Organisms: 3.6 BYA
MSH6,1,Cellular Organisms: 3.6 BYA
DDX3X,1,Cellular Organisms: 3.6 BYA
PRKG2,1,Cellular Organisms: 3.6 BYA
NLGN4Y,1,Cellular Organisms: 3.6 BYA
PKMYT1,1,Cellular Organisms: 3.6 BYA
SLC12A6,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
DDX24,1,Cellular Organisms: 3.6 BYA
DLG2,1,Cellular Organisms: 3.6 BYA
SLC7A6,1,Cellular Organisms: 3.6 BYA
P4HB,1,Cellular Organisms: 3.6 BYA
CDC27,1,Cellular Organisms: 3.6 BYA
COMP,1,Cellular Organisms: 3.6 BYA
MPP4,1,Cellular Organisms: 3.6 BYA
PPIH,1,Cellular Organisms: 3.6 BYA
INTS11,1,Cellular Organisms: 3.6 BYA
MAPK12,1,Cellular Organisms: 3.6 BYA
PFKP,1,Cellular Organisms: 3.6 BYA
SV2C,1,Cellular Organisms: 3.6 BYA
MAPK10,1,Cellular Organisms: 3.6 BYA
DNAJC17,1,Cellular Organisms: 3.6 BYA
DLG2,1,Cellular Organisms: 3.6 BYA
VCP,1,Cellular Organisms: 3.6 BYA
COQ8B,1,Cellular Organisms: 3.6 BYA
DERA,1,Cellular Organisms: 3.6 BYA
MTO1,1,Cellular Organisms: 3.6 BYA
SLC7A2,1,Cellular Organisms: 3.6 BYA
FOXRED2,1,Cellular Organisms: 3.6 BYA
ANKRD53,1,Cellular Organisms: 3.6 BYA
DDX5,1,Cellular Organisms: 3.6 BYA
DECR2,1,Cellular Organisms: 3.6 BYA
ABCA5,1,Cellular Organisms: 3.6 BYA
FDPS,1,Cellular Organisms: 3.6 BYA
CAMK2G,1,Cellular Organisms: 3.6 BYA
DIS3,1,Cellular Organisms: 3.6 BYA
TNK2,1,Cellular Organisms: 3.6 BYA
CTBP1,1,Cellular Organisms: 3.6 BYA
POLK,1,Cellular Organisms: 3.6 BYA
DNAJB12,1,Cellular Organisms: 3.6 BYA
NLGN3,1,Cellular Organisms: 3.6 BYA
NPEPPS,1,Cellular Organisms: 3.6 BYA
DHRS4L2,1,Cellular Organisms: 3.6 BYA
ABCB8,1,Cellular Organisms: 3.6 BYA
NEU1,1,Cellular Organisms: 3.6 BYA
DDX39B,1,Cellular Organisms: 3.6 BYA
NEU4,1,Cellular Organisms: 3.6 BYA
TARS3,1,Cellular Organisms: 3.6 BYA
VARS2,1,Cellular Organisms: 3.6 BYA
ACAT1,1,Cellular Organisms: 3.6 BYA
CDK11A,1,Cellular Organisms: 3.6 BYA
GARS1,1,Cellular Organisms: 3.6 BYA
SAMHD1,1,Cellular Organisms: 3.6 BYA
TLK2,1,Cellular Organisms: 3.6 BYA
ABCC8,1,Cellular Organisms: 3.6 BYA
ATP7B,1,Cellular Organisms: 3.6 BYA
CAMK2B,1,Cellular Organisms: 3.6 BYA
NOTCH4,1,Cellular Organisms: 3.6 BYA
RAD17,1,Cellular Organisms: 3.6 BYA
CCT5,1,Cellular Organisms: 3.6 BYA
IARS1,1,Cellular Organisms: 3.6 BYA
UCK1,1,Cellular Organisms: 3.6 BYA
ACSL1,1,Cellular Organisms: 3.6 BYA
DDX1,1,Cellular Organisms: 3.6 BYA
NAPRT,1,Cellular Organisms: 3.6 BYA
RPE,1,Cellular Organisms: 3.6 BYA
KANK1,1,Cellular Organisms: 3.6 BYA
MARK3,1,Cellular Organisms: 3.6 BYA
PMS1,1,Cellular Organisms: 3.6 BYA
DICER1,1,Cellular Organisms: 3.6 BYA
DECR2,1,Cellular Organisms: 3.6 BYA
ENO1,1,Cellular Organisms: 3.6 BYA
AQP7,1,Cellular Organisms: 3.6 BYA
EPHA5,1,Cellular Organisms: 3.6 BYA
PRDX2,1,Cellular Organisms: 3.6 BYA
ALG5,1,Cellular Organisms: 3.6 BYA
GLYCTK,1,Cellular Organisms: 3.6 BYA
GABPB1,1,Cellular Organisms: 3.6 BYA
NEK9,1,Cellular Organisms: 3.6 BYA
PDXDC1,1,Cellular Organisms: 3.6 BYA
ACAD9,1,Cellular Organisms: 3.6 BYA
PYCR1,1,Cellular Organisms: 3.6 BYA
IDE,1,Cellular Organisms: 3.6 BYA
ARSL,1,Cellular Organisms: 3.6 BYA
DDX24,1,Cellular Organisms: 3.6 BYA
ERBB2,1,Cellular Organisms: 3.6 BYA
PRKACA,1,Cellular Organisms: 3.6 BYA
MSH5-SAPCD1,1,Cellular Organisms: 3.6 BYA
ALDH3A2,1,Cellular Organisms: 3.6 BYA
HSD17B1,1,Cellular Organisms: 3.6 BYA
TRIM2,1,Cellular Organisms: 3.6 BYA
HMGCLL1,1,Cellular Organisms: 3.6 BYA
NUBP2,1,Cellular Organisms: 3.6 BYA
ACP1,1,Cellular Organisms: 3.6 BYA
TBCK,1,Cellular Organisms: 3.6 BYA
ACAA1,1,Cellular Organisms: 3.6 BYA
ATP7A,1,Cellular Organisms: 3.6 BYA
PPP1R12B,1,Cellular Organisms: 3.6 BYA
SPG7,1,Cellular Organisms: 3.6 BYA
HSPE1,1,Cellular Organisms: 3.6 BYA
FPGS,1,Cellular Organisms: 3.6 BYA
SLC2A5,1,Cellular Organisms: 3.6 BYA
MSH5,1,Cellular Organisms: 3.6 BYA
DECR2,1,Cellular Organisms: 3.6 BYA
MTO1,1,Cellular Organisms: 3.6 BYA
RHAG,1,Cellular Organisms: 3.6 BYA
NAXD,1,Cellular Organisms: 3.6 BYA
SLC7A6,1,Cellular Organisms: 3.6 BYA
DAPK3,1,Cellular Organisms: 3.6 BYA
VARS2,1,Cellular Organisms: 3.6 BYA
DDX49,1,Cellular Organisms: 3.6 BYA
SLC2A8,1,Cellular Organisms: 3.6 BYA
SERPINB6,1,Cellular Organisms: 3.6 BYA
ANK2,1,Cellular Organisms: 3.6 BYA
HYOU1,1,Cellular Organisms: 3.6 BYA
ACADM,1,Cellular Organisms: 3.6 BYA
D2HGDH,1,Cellular Organisms: 3.6 BYA
STEAP3,1,Cellular Organisms: 3.6 BYA
hCG_2043426,1,Cellular Organisms: 3.6 BYA
EHMT2,1,Cellular Organisms: 3.6 BYA
PGM2,1,Cellular Organisms: 3.6 BYA
PPIH,1,Cellular Organisms: 3.6 BYA
DDX39B,1,Cellular Organisms: 3.6 BYA
SLC2A11,1,Cellular Organisms: 3.6 BYA
JAK1,1,Cellular Organisms: 3.6 BYA
NDUFS2,1,Cellular Organisms: 3.6 BYA
ASB2,1,Cellular Organisms: 3.6 BYA
SLC1A7,1,Cellular Organisms: 3.6 BYA
IDH3G,1,Cellular Organisms: 3.6 BYA
SPTLC1,1,Cellular Organisms: 3.6 BYA
ATP10B,1,Cellular Organisms: 3.6 BYA
ATP7A,1,Cellular Organisms: 3.6 BYA
CAMKV,1,Cellular Organisms: 3.6 BYA
MARK3,1,Cellular Organisms: 3.6 BYA
STK26,1,Cellular Organisms: 3.6 BYA
EPHB4,1,Cellular Organisms: 3.6 BYA
METTL15,1,Cellular Organisms: 3.6 BYA
EHMT2,1,Cellular Organisms: 3.6 BYA
ACSS2,1,Cellular Organisms: 3.6 BYA
BDH1,1,Cellular Organisms: 3.6 BYA
NME2,1,Cellular Organisms: 3.6 BYA
AQP7,1,Cellular Organisms: 3.6 BYA
MAPK10,1,Cellular Organisms: 3.6 BYA
ABCC1,1,Cellular Organisms: 3.6 BYA
NLGN4Y,1,Cellular Organisms: 3.6 BYA
MAPK14,1,Cellular Organisms: 3.6 BYA
TTC8,1,Cellular Organisms: 3.6 BYA
AQP3,1,Cellular Organisms: 3.6 BYA
FGFR2,1,Cellular Organisms: 3.6 BYA
IMPDH1,1,Cellular Organisms: 3.6 BYA
KLHL2,1,Cellular Organisms: 3.6 BYA
OGT,1,Cellular Organisms: 3.6 BYA
PYCR1,1,Cellular Organisms: 3.6 BYA
GPSM2,1,Cellular Organisms: 3.6 BYA
PMS1,1,Cellular Organisms: 3.6 BYA
ABCC8,1,Cellular Organisms: 3.6 BYA
ANKRD36C,1,Cellular Organisms: 3.6 BYA
CDK10,1,Cellular Organisms: 3.6 BYA
HARS1,1,Cellular Organisms: 3.6 BYA
ARSL,1,Cellular Organisms: 3.6 BYA
DNAJB2,1,Cellular Organisms: 3.6 BYA
GGCX,1,Cellular Organisms: 3.6 BYA
NARS1,1,Cellular Organisms: 3.6 BYA
SLC12A6,1,Cellular Organisms: 3.6 BYA
DDX21,1,Cellular Organisms: 3.6 BYA
CES5A,1,Cellular Organisms: 3.6 BYA
SLC2A13,1,Cellular Organisms: 3.6 BYA
PDHA1,1,Cellular Organisms: 3.6 BYA
PPP1R12C,1,Cellular Organisms: 3.6 BYA
IARS1,1,Cellular Organisms: 3.6 BYA
DDX3X,1,Cellular Organisms: 3.6 BYA
TRIT1,1,Cellular Organisms: 3.6 BYA
DLG1,1,Cellular Organisms: 3.6 BYA
CSNK1D,1,Cellular Organisms: 3.6 BYA
KRIT1,1,Cellular Organisms: 3.6 BYA
DDX21,1,Cellular Organisms: 3.6 BYA
GARS1,1,Cellular Organisms: 3.6 BYA
HARS1,1,Cellular Organisms: 3.6 BYA
KCNAB2,1,Cellular Organisms: 3.6 BYA
PC,1,Cellular Organisms: 3.6 BYA
ACSL5,1,Cellular Organisms: 3.6 BYA
GTPBP3,1,Cellular Organisms: 3.6 BYA
ABCA7,1,Cellular Organisms: 3.6 BYA
BRAF,1,Cellular Organisms: 3.6 BYA
LARS1,1,Cellular Organisms: 3.6 BYA
ACAA1,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
CDK13,1,Cellular Organisms: 3.6 BYA
ABCC12,1,Cellular Organisms: 3.6 BYA
SLC26A7,1,Cellular Organisms: 3.6 BYA
KCNAB1,1,Cellular Organisms: 3.6 BYA
PMPCA,1,Cellular Organisms: 3.6 BYA
PDIA3,1,Cellular Organisms: 3.6 BYA
DDR1,1,Cellular Organisms: 3.6 BYA
PBLD,1,Cellular Organisms: 3.6 BYA
SLC26A11,1,Cellular Organisms: 3.6 BYA
DCLRE1C,1,Cellular Organisms: 3.6 BYA
PSMC6,1,Cellular Organisms: 3.6 BYA
RMDN1,1,Cellular Organisms: 3.6 BYA
SLC5A11,1,Cellular Organisms: 3.6 BYA
ALDH3A1,1,Cellular Organisms: 3.6 BYA
CSNK1E,1,Cellular Organisms: 3.6 BYA
KALRN,1,Cellular Organisms: 3.6 BYA
NARS2,1,Cellular Organisms: 3.6 BYA
SDR39U1,1,Cellular Organisms: 3.6 BYA
OGDH,1,Cellular Organisms: 3.6 BYA
KATNAL2,1,Cellular Organisms: 3.6 BYA
NUDT5,1,Cellular Organisms: 3.6 BYA
PDIA3,1,Cellular Organisms: 3.6 BYA
PMS1,1,Cellular Organisms: 3.6 BYA
ITGAV,1,Cellular Organisms: 3.6 BYA
MAP3K3,1,Cellular Organisms: 3.6 BYA
PDSS1,1,Cellular Organisms: 3.6 BYA
FADS1,1,Cellular Organisms: 3.6 BYA
OGDH,1,Cellular Organisms: 3.6 BYA
TXN2,1,Cellular Organisms: 3.6 BYA
SLC2A3,1,Cellular Organisms: 3.6 BYA
ZCCHC17,1,Cellular Organisms: 3.6 BYA
DNAJB1,1,Cellular Organisms: 3.6 BYA
NPEPPS,1,Cellular Organisms: 3.6 BYA
ATAD1,1,Cellular Organisms: 3.6 BYA
IFIT3,1,Cellular Organisms: 3.6 BYA
ACYP2,1,Cellular Organisms: 3.6 BYA
MRPL27,1,Cellular Organisms: 3.6 BYA
FDXR,1,Cellular Organisms: 3.6 BYA
UROD,1,Cellular Organisms: 3.6 BYA
TALDO1,1,Cellular Organisms: 3.6 BYA
ANKHD1,1,Cellular Organisms: 3.6 BYA
BCHE,1,Cellular Organisms: 3.6 BYA
FGFR1,1,Cellular Organisms: 3.6 BYA
MAPK10,1,Cellular Organisms: 3.6 BYA
PHKG2,1,Cellular Organisms: 3.6 BYA
RFC4,1,Cellular Organisms: 3.6 BYA
APEX1,1,Cellular Organisms: 3.6 BYA
ABHD12,1,Cellular Organisms: 3.6 BYA
ADH1C,1,Cellular Organisms: 3.6 BYA
CDKL2,1,Cellular Organisms: 3.6 BYA
SLC6A1,1,Cellular Organisms: 3.6 BYA
AADAC,1,Cellular Organisms: 3.6 BYA
ALDH7A1,1,Cellular Organisms: 3.6 BYA
ANKRD2,1,Cellular Organisms: 3.6 BYA
DDX19A,1,Cellular Organisms: 3.6 BYA
MYLK4,1,Cellular Organisms: 3.6 BYA
POLI,1,Cellular Organisms: 3.6 BYA
PMS2,1,Cellular Organisms: 3.6 BYA
DERA,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
FDXR,1,Cellular Organisms: 3.6 BYA
ABHD6,1,Cellular Organisms: 3.6 BYA
ADH7,1,Cellular Organisms: 3.6 BYA
AAMDC,1,Cellular Organisms: 3.6 BYA
DNAJB6,1,Cellular Organisms: 3.6 BYA
GPD1L,1,Cellular Organisms: 3.6 BYA
C12orf65,1,Cellular Organisms: 3.6 BYA
RFC5,1,Cellular Organisms: 3.6 BYA
NME3,1,Cellular Organisms: 3.6 BYA
TMX1,1,Cellular Organisms: 3.6 BYA
ALDH3B2,1,Cellular Organisms: 3.6 BYA
NME6,1,Cellular Organisms: 3.6 BYA
SPAST,1,Cellular Organisms: 3.6 BYA
ALDH7A1,1,Cellular Organisms: 3.6 BYA
COQ8B,1,Cellular Organisms: 3.6 BYA
KANK1,1,Cellular Organisms: 3.6 BYA
NEK5,1,Cellular Organisms: 3.6 BYA
ITGA6,1,Cellular Organisms: 3.6 BYA
MAP4K4,1,Cellular Organisms: 3.6 BYA
PNPT1,1,Cellular Organisms: 3.6 BYA
SDR42E1,1,Cellular Organisms: 3.6 BYA
MAP2K5,1,Cellular Organisms: 3.6 BYA
OGT,1,Cellular Organisms: 3.6 BYA
ABCA13,1,Cellular Organisms: 3.6 BYA
NLGN3,1,Cellular Organisms: 3.6 BYA
ATIC,1,Cellular Organisms: 3.6 BYA
UGDH,1,Cellular Organisms: 3.6 BYA
NEK6,1,Cellular Organisms: 3.6 BYA
GALK2,1,Cellular Organisms: 3.6 BYA
CES4A,1,Cellular Organisms: 3.6 BYA
FGGY,1,Cellular Organisms: 3.6 BYA
PDIA4,1,Cellular Organisms: 3.6 BYA
ACAD9,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
ALDH7A1,1,Cellular Organisms: 3.6 BYA
GPX2,1,Cellular Organisms: 3.6 BYA
POTEM,1,Cellular Organisms: 3.6 BYA
GART,1,Cellular Organisms: 3.6 BYA
DNAJB5,1,Cellular Organisms: 3.6 BYA
HTRA1,1,Cellular Organisms: 3.6 BYA
LIG1,1,Cellular Organisms: 3.6 BYA
DNAJA3,1,Cellular Organisms: 3.6 BYA
DUT,1,Cellular Organisms: 3.6 BYA
KCNH1,1,Cellular Organisms: 3.6 BYA
NDUFS8,1,Cellular Organisms: 3.6 BYA
SLC12A5,1,Cellular Organisms: 3.6 BYA
TTC8,1,Cellular Organisms: 3.6 BYA
DLG3,1,Cellular Organisms: 3.6 BYA
SLC6A1,1,Cellular Organisms: 3.6 BYA
SLC6A9,1,Cellular Organisms: 3.6 BYA
CRYL1,1,Cellular Organisms: 3.6 BYA
NME1-NME2,1,Cellular Organisms: 3.6 BYA
NT5M,1,Cellular Organisms: 3.6 BYA
SLC27A3,1,Cellular Organisms: 3.6 BYA
MTO1,1,Cellular Organisms: 3.6 BYA
NDUFS1,1,Cellular Organisms: 3.6 BYA
PRKAA1,1,Cellular Organisms: 3.6 BYA
ANKDD1A,1,Cellular Organisms: 3.6 BYA
AKR1E2,1,Cellular Organisms: 3.6 BYA
DNAJC1,1,Cellular Organisms: 3.6 BYA
MAPK9,1,Cellular Organisms: 3.6 BYA
SAT1,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
ANK2,1,Cellular Organisms: 3.6 BYA
RPS6KA1,1,Cellular Organisms: 3.6 BYA
TANGO2,1,Cellular Organisms: 3.6 BYA
NME7,1,Cellular Organisms: 3.6 BYA
ODAD4,1,Cellular Organisms: 3.6 BYA
ASZ1,1,Cellular Organisms: 3.6 BYA
CDK4,1,Cellular Organisms: 3.6 BYA
DNAJC7,1,Cellular Organisms: 3.6 BYA
GMPR2,1,Cellular Organisms: 3.6 BYA
KCNAB2,1,Cellular Organisms: 3.6 BYA
ETNPPL,1,Cellular Organisms: 3.6 BYA
DPEP3,1,Cellular Organisms: 3.6 BYA
NEK5,1,Cellular Organisms: 3.6 BYA
SLC7A7,1,Cellular Organisms: 3.6 BYA
ANK2,1,Cellular Organisms: 3.6 BYA
MUTYH,1,Cellular Organisms: 3.6 BYA
DDR1,1,Cellular Organisms: 3.6 BYA
LIMK2,1,Cellular Organisms: 3.6 BYA
DPYSL3,1,Cellular Organisms: 3.6 BYA
IDH3B,1,Cellular Organisms: 3.6 BYA
NOTCH1,1,Cellular Organisms: 3.6 BYA
BTK,1,Cellular Organisms: 3.6 BYA
PMS1,1,Cellular Organisms: 3.6 BYA
MTHFD2L,1,Cellular Organisms: 3.6 BYA
RARS2,1,Cellular Organisms: 3.6 BYA
UPRT,1,Cellular Organisms: 3.6 BYA
DDX5,1,Cellular Organisms: 3.6 BYA
SPG7,1,Cellular Organisms: 3.6 BYA
TXNRD1,1,Cellular Organisms: 3.6 BYA
MTHFD1L,1,Cellular Organisms: 3.6 BYA
CDC16,1,Cellular Organisms: 3.6 BYA
PRKACB,1,Cellular Organisms: 3.6 BYA
NARS2,1,Cellular Organisms: 3.6 BYA
IMPDH2,1,Cellular Organisms: 3.6 BYA
EFL1,1,Cellular Organisms: 3.6 BYA
UBA5,1,Cellular Organisms: 3.6 BYA
VAT1,1,Cellular Organisms: 3.6 BYA
SARS2,1,Cellular Organisms: 3.6 BYA
ETHE1,1,Cellular Organisms: 3.6 BYA
MARK3,1,Cellular Organisms: 3.6 BYA
PPOX,1,Cellular Organisms: 3.6 BYA
STOML2,1,Cellular Organisms: 3.6 BYA
ATAD1,1,Cellular Organisms: 3.6 BYA
DDX3X,1,Cellular Organisms: 3.6 BYA
ENO1,1,Cellular Organisms: 3.6 BYA
SMC4,1,Cellular Organisms: 3.6 BYA
GMPR2,1,Cellular Organisms: 3.6 BYA
HMBS,1,Cellular Organisms: 3.6 BYA
MTO1,1,Cellular Organisms: 3.6 BYA
RPS2,1,Cellular Organisms: 3.6 BYA
SLC26A6,1,Cellular Organisms: 3.6 BYA
CNDP2,1,Cellular Organisms: 3.6 BYA
ENPP2,1,Cellular Organisms: 3.6 BYA
SERPINB11,1,Cellular Organisms: 3.6 BYA
AGAP2,1,Cellular Organisms: 3.6 BYA
BDH1,1,Cellular Organisms: 3.6 BYA
EGFR,1,Cellular Organisms: 3.6 BYA
NIT2,1,Cellular Organisms: 3.6 BYA
MRPL9,1,Cellular Organisms: 3.6 BYA
ASRGL1,1,Cellular Organisms: 3.6 BYA
DERA,1,Cellular Organisms: 3.6 BYA
GCSH,1,Cellular Organisms: 3.6 BYA
PKM,1,Cellular Organisms: 3.6 BYA
MTHFR,1,Cellular Organisms: 3.6 BYA
PYCR2,1,Cellular Organisms: 3.6 BYA
NDUFV1,1,Cellular Organisms: 3.6 BYA
DECR2,1,Cellular Organisms: 3.6 BYA
DUS1L,1,Cellular Organisms: 3.6 BYA
ASL,1,Cellular Organisms: 3.6 BYA
ARSL,1,Cellular Organisms: 3.6 BYA
ACSL6,1,Cellular Organisms: 3.6 BYA
ALDH1A1,1,Cellular Organisms: 3.6 BYA
ARSL,1,Cellular Organisms: 3.6 BYA
EHMT1,1,Cellular Organisms: 3.6 BYA
ETFA,1,Cellular Organisms: 3.6 BYA
TLK2,1,Cellular Organisms: 3.6 BYA
MTHFD1,1,Cellular Organisms: 3.6 BYA
DNAJC10,1,Cellular Organisms: 3.6 BYA
MELK,1,Cellular Organisms: 3.6 BYA
ADH5,1,Cellular Organisms: 3.6 BYA
ENOSF1,1,Cellular Organisms: 3.6 BYA
KATNAL2,1,Cellular Organisms: 3.6 BYA
KLC3,1,Cellular Organisms: 3.6 BYA
NT5C,1,Cellular Organisms: 3.6 BYA
PRPS1,1,Cellular Organisms: 3.6 BYA
ANK2,1,Cellular Organisms: 3.6 BYA
MTO1,1,Cellular Organisms: 3.6 BYA
NDUFS2,1,Cellular Organisms: 3.6 BYA
TXNRD2,1,Cellular Organisms: 3.6 BYA
ACSL6,1,Cellular Organisms: 3.6 BYA
ATP2B2,1,Cellular Organisms: 3.6 BYA
DDX21,1,Cellular Organisms: 3.6 BYA
HAGHL,1,Cellular Organisms: 3.6 BYA
IMPDH2,1,Cellular Organisms: 3.6 BYA
ZDHHC17,1,Cellular Organisms: 3.6 BYA
ABCD3,1,Cellular Organisms: 3.6 BYA
KCNAB2,1,Cellular Organisms: 3.6 BYA
ANK2,1,Cellular Organisms: 3.6 BYA
COMT,1,Cellular Organisms: 3.6 BYA
ANK2,1,Cellular Organisms: 3.6 BYA
BLVRB,1,Cellular Organisms: 3.6 BYA
MFSD10,1,Cellular Organisms: 3.6 BYA
NFU1,1,Cellular Organisms: 3.6 BYA
POLI,1,Cellular Organisms: 3.6 BYA
CRYZL1,1,Cellular Organisms: 3.6 BYA
ARSL,1,Cellular Organisms: 3.6 BYA
HACL1,1,Cellular Organisms: 3.6 BYA
NUBP2,1,Cellular Organisms: 3.6 BYA
SLC6A15,1,Cellular Organisms: 3.6 BYA
RARS2,1,Cellular Organisms: 3.6 BYA
TPP2,1,Cellular Organisms: 3.6 BYA
ERBIN,1,Cellular Organisms: 3.6 BYA
ANK2,1,Cellular Organisms: 3.6 BYA
HSD17B4,1,Cellular Organisms: 3.6 BYA
MIB2,1,Cellular Organisms: 3.6 BYA
RARS2,1,Cellular Organisms: 3.6 BYA
UBA3,1,Cellular Organisms: 3.6 BYA
SERPINF2,1,Cellular Organisms: 3.6 BYA
ANKRD54,1,Cellular Organisms: 3.6 BYA
ARSL,1,Cellular Organisms: 3.6 BYA
CBR4,1,Cellular Organisms: 3.6 BYA
MARK1,1,Cellular Organisms: 3.6 BYA
NME6,1,Cellular Organisms: 3.6 BYA
P4HB,1,Cellular Organisms: 3.6 BYA
RPE,1,Cellular Organisms: 3.6 BYA
SAT1,1,Cellular Organisms: 3.6 BYA
ABHD12,1,Cellular Organisms: 3.6 BYA
PRPSAP1,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
PPA2,1,Cellular Organisms: 3.6 BYA
NEK10,1,Cellular Organisms: 3.6 BYA
DLG2,1,Cellular Organisms: 3.6 BYA
P4HB,1,Cellular Organisms: 3.6 BYA
SIRT4,1,Cellular Organisms: 3.6 BYA
TNKS,1,Cellular Organisms: 3.6 BYA
DLG1,1,Cellular Organisms: 3.6 BYA
CSNK1A1,1,Cellular Organisms: 3.6 BYA
MTRF1L,1,Cellular Organisms: 3.6 BYA
CHEK1,1,Cellular Organisms: 3.6 BYA
RPUSD1,1,Cellular Organisms: 3.6 BYA
GGCX,1,Cellular Organisms: 3.6 BYA
ENDOV,1,Cellular Organisms: 3.6 BYA
FKBP7,1,Cellular Organisms: 3.6 BYA
STOML1,1,Cellular Organisms: 3.6 BYA
UACA,1,Cellular Organisms: 3.6 BYA
ATP11C,1,Cellular Organisms: 3.6 BYA
PRKACB,1,Cellular Organisms: 3.6 BYA
CASK,1,Cellular Organisms: 3.6 BYA
DDX19B,1,Cellular Organisms: 3.6 BYA
DCAKD,1,Cellular Organisms: 3.6 BYA
MARK3,1,Cellular Organisms: 3.6 BYA
MRPS7,1,Cellular Organisms: 3.6 BYA
SATL1,1,Cellular Organisms: 3.6 BYA
TANGO2,1,Cellular Organisms: 3.6 BYA
KIT,1,Cellular Organisms: 3.6 BYA
RAI14,1,Cellular Organisms: 3.6 BYA
TLK2,1,Cellular Organisms: 3.6 BYA
ABCB11,1,Cellular Organisms: 3.6 BYA
KIDINS220,1,Cellular Organisms: 3.6 BYA
PLA2G6,1,Cellular Organisms: 3.6 BYA
GPX1,1,Cellular Organisms: 3.6 BYA
KDM6A,1,Cellular Organisms: 3.6 BYA
ANK2,1,Cellular Organisms: 3.6 BYA
DNAJC10,1,Cellular Organisms: 3.6 BYA
NLGN3,1,Cellular Organisms: 3.6 BYA
SLC5A6,1,Cellular Organisms: 3.6 BYA
GART,1,Cellular Organisms: 3.6 BYA
SLC6A13,1,Cellular Organisms: 3.6 BYA
SGSH,1,Cellular Organisms: 3.6 BYA
COMT,1,Cellular Organisms: 3.6 BYA
DDX3X,1,Cellular Organisms: 3.6 BYA
HSD17B4,1,Cellular Organisms: 3.6 BYA
FANCM,1,Cellular Organisms: 3.6 BYA
KIT,1,Cellular Organisms: 3.6 BYA
NFKBIA,1,Cellular Organisms: 3.6 BYA
P4HB,1,Cellular Organisms: 3.6 BYA
PSMC5,1,Cellular Organisms: 3.6 BYA
ATP7B,1,Cellular Organisms: 3.6 BYA
GTPBP10,1,Cellular Organisms: 3.6 BYA
PRKG1,1,Cellular Organisms: 3.6 BYA
NTRK2,1,Cellular Organisms: 3.6 BYA
MARS1,1,Cellular Organisms: 3.6 BYA
GGPS1,1,Cellular Organisms: 3.6 BYA
PRKACB,1,Cellular Organisms: 3.6 BYA
MAST3,1,Cellular Organisms: 3.6 BYA
TAZ,1,Cellular Organisms: 3.6 BYA
CNDP2,1,Cellular Organisms: 3.6 BYA
ME3,1,Cellular Organisms: 3.6 BYA
ANK2,1,Cellular Organisms: 3.6 BYA
DDX20,1,Cellular Organisms: 3.6 BYA
ENPP6,1,Cellular Organisms: 3.6 BYA
ERBIN,1,Cellular Organisms: 3.6 BYA
GALE,1,Cellular Organisms: 3.6 BYA
GDPD1,1,Cellular Organisms: 3.6 BYA
MRPL3,1,Cellular Organisms: 3.6 BYA
SLC26A6,1,Cellular Organisms: 3.6 BYA
TXK,1,Cellular Organisms: 3.6 BYA
NOTCH1,1,Cellular Organisms: 3.6 BYA
OXSM,1,Cellular Organisms: 3.6 BYA
ACSS2,1,Cellular Organisms: 3.6 BYA
ANK2,1,Cellular Organisms: 3.6 BYA
RPS6KA3,1,Cellular Organisms: 3.6 BYA
UXS1,1,Cellular Organisms: 3.6 BYA
OLA1,1,Cellular Organisms: 3.6 BYA
EIF4A1,1,Cellular Organisms: 3.6 BYA
KCNAB2,1,Cellular Organisms: 3.6 BYA
TASP1,1,Cellular Organisms: 3.6 BYA
POLL,1,Cellular Organisms: 3.6 BYA
CSNK1G1,1,Cellular Organisms: 3.6 BYA
KEAP1,1,Cellular Organisms: 3.6 BYA
MAP4K1,1,Cellular Organisms: 3.6 BYA
AARS1,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
